Date,Rate,Compounded Value
13/1/2012,0.03,698.0001428
17/1/2012,0.03,698.0007245
18/1/2012,0.03,698.0013061
19/1/2012,0.05,698.0022756
20/1/2012,0.05,698.003245
23/1/2012,0.04,698.0040206
24/1/2012,0.04,698.0047961
25/1/2012,0.04,698.0055717
26/1/2012,0.05,698.0065412
27/1/2012,0.06,698.0077045
30/1/2012,0.05,698.008674
31/1/2012,0.06,698.0098373
1/2/2012,0.06,698.0110007
2/2/2012,0.08,698.0125518
3/2/2012,0.08,698.0141029
6/2/2012,0.08,698.0156541
7/2/2012,0.08,698.0172052
8/2/2012,0.09,698.0189503
9/2/2012,0.09,698.0206953
10/2/2012,0.09,698.0224404
13/2/2012,0.11,698.0245732
14/2/2012,0.12,698.0269
15/2/2012,0.11,698.0290328
16/2/2012,0.1,698.0309718
17/2/2012,0.09,698.0327169
21/2/2012,0.08,698.034268
22/2/2012,0.09,698.0360131
23/2/2012,0.09,698.0377582
24/2/2012,0.1,698.0396972
27/2/2012,0.12,698.042024
28/2/2012,0.1,698.043963
29/2/2012,0.08,698.0455142
1/3/2012,0.08,698.0470654
2/3/2012,0.07,698.0484228
5/3/2012,0.08,698.049974
6/3/2012,0.08,698.0515252
7/3/2012,0.08,698.0530764
8/3/2012,0.08,698.0546277
9/3/2012,0.09,698.0563728
12/3/2012,0.09,698.0581179
13/3/2012,0.08,698.0596692
14/3/2012,0.09,698.0614143
15/3/2012,0.08,698.0629656
16/3/2012,0.09,698.0647107
19/3/2012,0.1,698.0666498
20/3/2012,0.1,698.0685889
21/3/2012,0.09,698.070334
22/3/2012,0.08,698.0718853
23/3/2012,0.08,698.0734366
26/3/2012,0.09,698.0751818
27/3/2012,0.09,698.0769269
28/3/2012,0.09,698.0786721
29/3/2012,0.07,698.0800295
30/3/2012,0.07,698.0813869
2/4/2012,0.08,698.0829382
3/4/2012,0.08,698.0844895
4/4/2012,0.08,698.0860408
5/4/2012,0.08,698.0875921
6/4/2012,0.07,698.0889495
9/4/2012,0.09,698.0906947
10/4/2012,0.09,698.0924399
11/4/2012,0.09,698.0941852
12/4/2012,0.09,698.0959304
13/4/2012,0.09,698.0976756
16/4/2012,0.08,698.099227
17/4/2012,0.08,698.1007783
18/4/2012,0.07,698.1021357
19/4/2012,0.07,698.1034931
20/4/2012,0.08,698.1050445
23/4/2012,0.08,698.1065958
24/4/2012,0.09,698.1083411
25/4/2012,0.09,698.1100864
26/4/2012,0.09,698.1118316
27/4/2012,0.09,698.1135769
30/4/2012,0.1,698.1155161
1/5/2012,0.09,698.1172614
2/5/2012,0.08,698.1188128
3/5/2012,0.09,698.1205581
4/5/2012,0.07,698.1219155
7/5/2012,0.1,698.1238548
8/5/2012,0.09,698.1256001
9/5/2012,0.09,698.1273454
10/5/2012,0.1,698.1292846
11/5/2012,0.1,698.1312239
14/5/2012,0.1,698.1331631
15/5/2012,0.09,698.1349085
16/5/2012,0.1,698.1368477
17/5/2012,0.1,698.138787
18/5/2012,0.08,698.1403384
21/5/2012,0.09,698.1420838
22/5/2012,0.09,698.1438291
23/5/2012,0.09,698.1455745
24/5/2012,0.1,698.1475138
25/5/2012,0.09,698.1492591
29/5/2012,0.09,698.1510045
30/5/2012,0.07,698.152362
31/5/2012,0.07,698.1537195
1/6/2012,0.07,698.1550771
4/6/2012,0.08,698.1566285
5/6/2012,0.08,698.15818
6/6/2012,0.09,698.1599254
7/6/2012,0.09,698.1616708
8/6/2012,0.09,698.1634162
11/6/2012,0.09,698.1651616
12/6/2012,0.1,698.1671009
13/6/2012,0.1,698.1690403
14/6/2012,0.11,698.1711736
15/6/2012,0.09,698.172919
18/6/2012,0.1,698.1748584
19/6/2012,0.09,698.1766038
20/6/2012,0.09,698.1783493
21/6/2012,0.09,698.1800947
22/6/2012,0.09,698.1818402
25/6/2012,0.1,698.1837795
26/6/2012,0.1,698.1857189
27/6/2012,0.09,698.1874644
28/6/2012,0.09,698.1892099
29/6/2012,0.09,698.1909554
2/7/2012,0.1,698.1928948
3/7/2012,0.09,698.1946403
5/7/2012,0.08,698.1961918
6/7/2012,0.08,698.1977433
9/7/2012,0.09,698.1994888
10/7/2012,0.09,698.2012343
11/7/2012,0.1,698.2031738
12/7/2012,0.1,698.2051132
13/7/2012,0.1,698.2070527
16/7/2012,0.1,698.2089922
17/7/2012,0.1,698.2109316
18/7/2012,0.09,698.2126772
19/7/2012,0.09,698.2144227
20/7/2012,0.09,698.2161682
23/7/2012,0.1,698.2181077
24/7/2012,0.1,698.2200472
25/7/2012,0.1,698.2219867
26/7/2012,0.11,698.2241202
27/7/2012,0.11,698.2262536
30/7/2012,0.11,698.2283871
31/7/2012,0.11,698.2305206
1/8/2012,0.1,698.2324601
2/8/2012,0.09,698.2342057
3/8/2012,0.09,698.2359513
6/8/2012,0.1,698.2378908
7/8/2012,0.11,698.2400243
8/8/2012,0.11,698.2421578
9/8/2012,0.11,698.2442913
10/8/2012,0.1,698.2462309
13/8/2012,0.11,698.2483644
14/8/2012,0.11,698.250498
15/8/2012,0.09,698.2522436
16/8/2012,0.09,698.2539892
17/8/2012,0.09,698.2557349
20/8/2012,0.11,698.2578684
21/8/2012,0.11,698.260002
22/8/2012,0.11,698.2621356
23/8/2012,0.11,698.2642691
24/8/2012,0.1,698.2662088
27/8/2012,0.11,698.2683424
28/8/2012,0.1,698.270282
29/8/2012,0.12,698.2726096
30/8/2012,0.1,698.2745492
31/8/2012,0.09,698.2762949
4/9/2012,0.1,698.2782346
5/9/2012,0.11,698.2803682
6/9/2012,0.11,698.2825018
7/9/2012,0.11,698.2846355
10/9/2012,0.1,698.2865751
11/9/2012,0.1,698.2885148
12/9/2012,0.1,698.2904545
13/9/2012,0.1,698.2923942
14/9/2012,0.11,698.2945279
17/9/2012,0.11,698.2966616
18/9/2012,0.1,698.2986013
19/9/2012,0.11,698.300735
20/9/2012,0.11,698.3028687
21/9/2012,0.11,698.3050024
24/9/2012,0.11,698.3071361
25/9/2012,0.11,698.3092698
26/9/2012,0.11,698.3114035
27/9/2012,0.09,698.3131493
28/9/2012,0.1,698.315089
1/10/2012,0.09,698.3168348
2/10/2012,0.09,698.3185806
3/10/2012,0.09,698.3203264
4/10/2012,0.1,698.3222662
5/10/2012,0.11,698.3244
9/10/2012,0.1,698.3263398
10/10/2012,0.1,698.3282795
11/10/2012,0.1,698.3302193
12/10/2012,0.11,698.3323531
15/10/2012,0.11,698.3344869
16/10/2012,0.09,698.3362328
17/10/2012,0.11,698.3383666
18/10/2012,0.1,698.3403064
19/10/2012,0.1,698.3422462
22/10/2012,0.1,698.3441861
23/10/2012,0.11,698.3463199
24/10/2012,0.11,698.3484537
25/10/2012,0.11,698.3505876
26/10/2012,0.11,698.3527214
29/10/2012,0.14,698.3554372
31/10/2012,0.11,698.3575711
1/11/2012,0.09,698.359317
2/11/2012,0.09,698.3610629
5/11/2012,0.11,698.3631968
6/11/2012,0.1,698.3651367
7/11/2012,0.1,698.3670766
8/11/2012,0.1,698.3690165
9/11/2012,0.09,698.3707624
13/11/2012,0.11,698.3728963
14/11/2012,0.1,698.3748363
15/11/2012,0.08,698.3763882
16/11/2012,0.06,698.3775522
19/11/2012,0.09,698.3792981
20/11/2012,0.08,698.3808501
21/11/2012,0.1,698.38279
23/11/2012,0.1,698.38473
26/11/2012,0.1,698.3866699
27/11/2012,0.1,698.3886099
28/11/2012,0.1,698.3905498
29/11/2012,0.09,698.3922958
30/11/2012,0.08,698.3938478
3/12/2012,0.1,698.3957878
4/12/2012,0.1,698.3977278
5/12/2012,0.1,698.3996678
6/12/2012,0.1,698.4016078
7/12/2012,0.09,698.4033538
10/12/2012,0.09,698.4050998
11/12/2012,0.08,698.4066518
12/12/2012,0.07,698.4080098
13/12/2012,0.06,698.4091738
14/12/2012,0.04,698.4099498
17/12/2012,0.05,698.4109198
18/12/2012,0.06,698.4120839
19/12/2012,0.05,698.4130539
20/12/2012,0.06,698.4142179
21/12/2012,0.06,698.4153819
24/12/2012,0.06,698.4165459
26/12/2012,0.09,698.418292
27/12/2012,0.08,698.419844
28/12/2012,0.01,698.420038
31/12/2012,0.05,698.4210081
2/1/2013,0.08,698.4225601
3/1/2013,0.08,698.4241122
4/1/2013,0.07,698.4254702
7/1/2013,0.07,698.4268283
8/1/2013,0.07,698.4281863
9/1/2013,0.06,698.4293504
10/1/2013,0.06,698.4305144
11/1/2013,0.07,698.4318725
14/1/2013,0.08,698.4334245
15/1/2013,0.09,698.4351706
16/1/2013,0.08,698.4367227
17/1/2013,0.07,698.4380808
18/1/2013,0.08,698.4396328
22/1/2013,0.08,698.4411849
23/1/2013,0.08,698.442737
24/1/2013,0.08,698.4442891
25/1/2013,0.08,698.4458412
28/1/2013,0.07,698.4471993
29/1/2013,0.07,698.4485574
30/1/2013,0.07,698.4499155
31/1/2013,0.07,698.4512736
1/2/2013,0.06,698.4524377
4/2/2013,0.07,698.4537958
5/2/2013,0.07,698.4551539
6/2/2013,0.07,698.456512
7/2/2013,0.07,698.4578701
8/2/2013,0.07,698.4592282
11/2/2013,0.09,698.4609744
12/2/2013,0.09,698.4627205
13/2/2013,0.1,698.4646607
14/2/2013,0.11,698.4667949
15/2/2013,0.1,698.4687351
19/2/2013,0.12,698.4710633
20/2/2013,0.12,698.4733915
21/2/2013,0.13,698.4759138
22/2/2013,0.13,698.4784361
25/2/2013,0.12,698.4807643
26/2/2013,0.14,698.4834807
27/2/2013,0.11,698.4856149
28/2/2013,0.11,698.4877492
1/3/2013,0.11,698.4898834
4/3/2013,0.11,698.4920177
5/3/2013,0.08,698.4935699
6/3/2013,0.1,698.4955102
7/3/2013,0.1,698.4974504
8/3/2013,0.1,698.4993907
11/3/2013,0.1,698.501331
12/3/2013,0.1,698.5032713
13/3/2013,0.09,698.5050175
14/3/2013,0.1,698.5069578
15/3/2013,0.09,698.5087041
18/3/2013,0.07,698.5100623
19/3/2013,0.07,698.5114205
20/3/2013,0.07,698.5127787
21/3/2013,0.07,698.514137
22/3/2013,0.07,698.5154952
25/3/2013,0.08,698.5170474
26/3/2013,0.07,698.5184057
27/3/2013,0.09,698.520152
28/3/2013,0.07,698.5215102
1/4/2013,0.08,698.5230625
2/4/2013,0.07,698.5244207
3/4/2013,0.06,698.5255849
4/4/2013,0.07,698.5269431
5/4/2013,0.07,698.5283014
8/4/2013,0.07,698.5296596
9/4/2013,0.06,698.5308239
10/4/2013,0.07,698.5321821
11/4/2013,0.07,698.5335404
12/4/2013,0.06,698.5347046
15/4/2013,0.06,698.5358688
16/4/2013,0.06,698.537033
17/4/2013,0.06,698.5381973
18/4/2013,0.05,698.5391675
19/4/2013,0.05,698.5401377
22/4/2013,0.05,698.5411079
23/4/2013,0.05,698.542078
24/4/2013,0.06,698.5432423
25/4/2013,0.05,698.5442125
26/4/2013,0.05,698.5451827
29/4/2013,0.05,698.5461529
30/4/2013,0.05,698.5471231
1/5/2013,0.06,698.5482873
2/5/2013,0.05,698.5492575
3/5/2013,0.05,698.5502277
6/5/2013,0.04,698.5510039
7/5/2013,0.04,698.5517801
8/5/2013,0.04,698.5525563
9/5/2013,0.04,698.5533324
10/5/2013,0.04,698.5541086
13/5/2013,0.05,698.5550788
14/5/2013,0.05,698.556049
15/5/2013,0.04,698.5568252
16/5/2013,0.03,698.5574073
17/5/2013,0.04,698.5581835
20/5/2013,0.05,698.5591537
21/5/2013,0.04,698.5599299
22/5/2013,0.04,698.5607061
23/5/2013,0.05,698.5616763
24/5/2013,0.04,698.5624525
28/5/2013,0.05,698.5634227
29/5/2013,0.05,698.5643929
30/5/2013,0.04,698.5651691
31/5/2013,0.04,698.5659453
3/6/2013,0.05,698.5669155
4/6/2013,0.04,698.5676917
5/6/2013,0.05,698.5686619
6/6/2013,0.05,698.5696322
7/6/2013,0.04,698.5704084
10/6/2013,0.05,698.5713786
11/6/2013,0.05,698.5723488
12/6/2013,0.05,698.5733191
13/6/2013,0.05,698.5742893
14/6/2013,0.05,698.5752596
17/6/2013,0.05,698.5762298
18/6/2013,0.05,698.5772001
19/6/2013,0.05,698.5781703
20/6/2013,0.05,698.5791405
21/6/2013,0.05,698.5801108
24/6/2013,0.06,698.5812751
25/6/2013,0.06,698.5824394
26/6/2013,0.06,698.5836037
27/6/2013,0.06,698.584768
28/6/2013,0.04,698.5855442
1/7/2013,0.04,698.5863204
2/7/2013,0.03,698.5869026
3/7/2013,0.05,698.5878728
5/7/2013,0.04,698.588649
8/7/2013,0.05,698.5896193
9/7/2013,0.04,698.5903955
10/7/2013,0.04,698.5911717
11/7/2013,0.04,698.5919479
12/7/2013,0.04,698.5927242
15/7/2013,0.04,698.5935004
16/7/2013,0.03,698.5940825
17/7/2013,0.03,698.5946647
18/7/2013,0.03,698.5952469
19/7/2013,0.03,698.595829
22/7/2013,0.04,698.5966052
23/7/2013,0.02,698.5969933
24/7/2013,0.03,698.5975755
25/7/2013,0.02,698.5979636
26/7/2013,0.03,698.5985458
29/7/2013,0.03,698.5991279
30/7/2013,0.04,698.5999042
31/7/2013,0.04,698.6006804
1/8/2013,0.04,698.6014566
2/8/2013,0.04,698.6022328
5/8/2013,0.05,698.6032031
6/8/2013,0.04,698.6039793
7/8/2013,0.05,698.6049496
8/8/2013,0.05,698.6059199
9/8/2013,0.05,698.6068902
12/8/2013,0.06,698.6080545
13/8/2013,0.06,698.6092189
14/8/2013,0.05,698.6101892
15/8/2013,0.05,698.6111595
16/8/2013,0.05,698.6121298
19/8/2013,0.06,698.6132941
20/8/2013,0.04,698.6140704
21/8/2013,0.04,698.6148466
22/8/2013,0.03,698.6154288
23/8/2013,0.03,698.6160109
26/8/2013,0.04,698.6167872
27/8/2013,0.05,698.6177575
28/8/2013,0.03,698.6183397
29/8/2013,0.02,698.6187278
30/8/2013,0.03,698.61931
3/9/2013,0.02,698.6196981
4/9/2013,0.02,698.6200862
5/9/2013,0.02,698.6204743
6/9/2013,0.02,698.6208625
9/9/2013,0.02,698.6212506
10/9/2013,0.02,698.6216387
11/9/2013,0.02,698.6220268
12/9/2013,0.01,698.6222209
13/9/2013,0.01,698.622415
16/9/2013,0.02,698.6228031
17/9/2013,0.01,698.6229971
18/9/2013,0.01,698.6231912
19/9/2013,0.01,698.6233853
20/9/2013,0.01,698.6235793
23/9/2013,0.02,698.6239675
24/9/2013,0.02,698.6243556
25/9/2013,0.02,698.6247437
26/9/2013,0,698.6247437
27/9/2013,0.02,698.6251318
30/9/2013,0.02,698.62552
1/10/2013,0.02,698.6259081
2/10/2013,0.02,698.6262962
3/10/2013,0.03,698.6268784
4/10/2013,0.03,698.6274606
7/10/2013,0.03,698.6280428
8/10/2013,0.05,698.6290131
9/10/2013,0.05,698.6299834
10/10/2013,0.05,698.6309537
11/10/2013,0.08,698.6325062
15/10/2013,0.14,698.6352231
16/10/2013,0.1,698.6371638
17/10/2013,0.05,698.6381341
18/10/2013,0.04,698.6389104
21/10/2013,0.04,698.6396867
22/10/2013,0.04,698.6404629
23/10/2013,0.04,698.6412392
24/10/2013,0.03,698.6418214
25/10/2013,0.04,698.6425977
28/10/2013,0.04,698.6433739
29/10/2013,0.04,698.6441502
30/10/2013,0.04,698.6449265
31/10/2013,0.04,698.6457027
1/11/2013,0.04,698.646479
4/11/2013,0.05,698.6474494
5/11/2013,0.05,698.6484197
6/11/2013,0.05,698.64939
7/11/2013,0.05,698.6503604
8/11/2013,0.06,698.6515248
12/11/2013,0.08,698.6530774
13/11/2013,0.08,698.6546299
14/11/2013,0.08,698.6561825
15/11/2013,0.08,698.6577351
18/11/2013,0.09,698.6594817
19/11/2013,0.08,698.6610343
20/11/2013,0.08,698.6625869
21/11/2013,0.07,698.6639454
22/11/2013,0.07,698.6653039
25/11/2013,0.08,698.6668565
26/11/2013,0.07,698.668215
27/11/2013,0.07,698.6695735
29/11/2013,0.06,698.670738
2/12/2013,0.05,698.6717083
3/12/2013,0.06,698.6728728
4/12/2013,0.06,698.6740373
5/12/2013,0.06,698.6752017
6/12/2013,0.06,698.6763662
9/12/2013,0.07,698.6777247
10/12/2013,0.07,698.6790832
11/12/2013,0.07,698.6804418
12/12/2013,0.07,698.6818003
13/12/2013,0.07,698.6831589
16/12/2013,0.07,698.6845174
17/12/2013,0.07,698.685876
18/12/2013,0.07,698.6872345
19/12/2013,0.06,698.688399
20/12/2013,0.07,698.6897576
23/12/2013,0.07,698.6911161
24/12/2013,0.07,698.6924747
26/12/2013,0.07,698.6938333
27/12/2013,0.07,698.6951918
30/12/2013,0.07,698.6965504
31/12/2013,0.07,698.697909
2/1/2014,0.07,698.6992676
3/1/2014,0.07,698.7006262
6/1/2014,0.05,698.7015966
7/1/2014,0.04,698.7023729
8/1/2014,0.05,698.7033433
9/1/2014,0.04,698.7041197
10/1/2014,0.05,698.7050901
13/1/2014,0.03,698.7056723
14/1/2014,0.04,698.7064487
15/1/2014,0.04,698.707225
16/1/2014,0.04,698.7080014
17/1/2014,0.05,698.7089718
21/1/2014,0.04,698.7097481
22/1/2014,0.04,698.7105245
23/1/2014,0.04,698.7113008
24/1/2014,0.04,698.7120772
27/1/2014,0.05,698.7130476
28/1/2014,0.05,698.714018
29/1/2014,0.04,698.7147944
30/1/2014,0.02,698.7151826
31/1/2014,0.02,698.7155707
3/2/2014,0.05,698.7165412
4/2/2014,0.06,698.7177057
5/2/2014,0.07,698.7190643
6/2/2014,0.07,698.7204229
7/2/2014,0.08,698.7219757
10/2/2014,0.07,698.7233343
11/2/2014,0.05,698.7243047
12/2/2014,0.05,698.7252752
13/2/2014,0.03,698.7258575
14/2/2014,0.02,698.7262456
18/2/2014,0.05,698.7272161
19/2/2014,0.06,698.7283806
20/2/2014,0.05,698.7293511
21/2/2014,0.05,698.7303215
24/2/2014,0.05,698.731292
25/2/2014,0.05,698.7322625
26/2/2014,0.05,698.7332329
27/2/2014,0.04,698.7340093
28/2/2014,0.05,698.7349798
3/3/2014,0.05,698.7359502
4/3/2014,0.05,698.7369207
5/3/2014,0.06,698.7380853
6/3/2014,0.05,698.7390557
7/3/2014,0.06,698.7402203
10/3/2014,0.05,698.7411908
11/3/2014,0.05,698.7421612
12/3/2014,0.05,698.7431317
13/3/2014,0.05,698.7441022
14/3/2014,0.05,698.7450727
17/3/2014,0.06,698.7462372
18/3/2014,0.05,698.7472077
19/3/2014,0.06,698.7483723
20/3/2014,0.06,698.7495369
21/3/2014,0.06,698.7507015
24/3/2014,0.06,698.751866
25/3/2014,0.05,698.7528365
26/3/2014,0.05,698.753807
27/3/2014,0.04,698.7545834
28/3/2014,0.04,698.7553598
31/3/2014,0.05,698.7563303
1/4/2014,0.04,698.7571067
2/4/2014,0.02,698.7574949
3/4/2014,0.02,698.7578831
4/4/2014,0.03,698.7584654
7/4/2014,0.03,698.7590477
8/4/2014,0.03,698.75963
9/4/2014,0.04,698.7604064
10/4/2014,0.04,698.7611828
11/4/2014,0.04,698.7619592
14/4/2014,0.04,698.7627356
15/4/2014,0.04,698.763512
16/4/2014,0.04,698.7642884
17/4/2014,0.03,698.7648707
21/4/2014,0.04,698.7656471
22/4/2014,0.03,698.7662294
23/4/2014,0.02,698.7666176
24/4/2014,0.01,698.7668117
25/4/2014,0.03,698.767394
28/4/2014,0.03,698.7679763
29/4/2014,0.02,698.7683645
30/4/2014,0.03,698.7689469
1/5/2014,0.03,698.7695292
2/5/2014,0.02,698.7699174
5/5/2014,0.03,698.7704997
6/5/2014,0.03,698.771082
7/5/2014,0.03,698.7716643
8/5/2014,0.03,698.7722466
9/5/2014,0.03,698.7728289
12/5/2014,0.03,698.7734112
13/5/2014,0.03,698.7739935
14/5/2014,0.03,698.7745758
15/5/2014,0.03,698.7751582
16/5/2014,0.03,698.7757405
19/5/2014,0.03,698.7763228
20/5/2014,0.03,698.7769051
21/5/2014,0.04,698.7776815
22/5/2014,0.03,698.7782638
23/5/2014,0.04,698.7790402
27/5/2014,0.04,698.7798167
28/5/2014,0.04,698.7805931
29/5/2014,0.04,698.7813695
30/5/2014,0.04,698.7821459
2/6/2014,0.04,698.7829224
3/6/2014,0.04,698.7836988
4/6/2014,0.04,698.7844752
5/6/2014,0.04,698.7852516
6/6/2014,0.04,698.7860281
9/6/2014,0.04,698.7868045
10/6/2014,0.04,698.7875809
11/6/2014,0.04,698.7883574
12/6/2014,0.04,698.7891338
13/6/2014,0.04,698.7899102
16/6/2014,0.04,698.7906867
17/6/2014,0.04,698.7914631
18/6/2014,0.03,698.7920454
19/6/2014,0.02,698.7924336
20/6/2014,0.02,698.7928219
23/6/2014,0.03,698.7934042
24/6/2014,0.03,698.7939865
25/6/2014,0.03,698.7945688
26/6/2014,0.04,698.7953453
27/6/2014,0.03,698.7959276
30/6/2014,0.04,698.796704
1/7/2014,0.02,698.7970923
2/7/2014,0.02,698.7974805
3/7/2014,0.01,698.7976746
7/7/2014,0.04,698.798451
8/7/2014,0.03,698.7990334
9/7/2014,0.03,698.7996157
10/7/2014,0.02,698.8000039
11/7/2014,0.02,698.8003921
14/7/2014,0.03,698.8009745
15/7/2014,0.02,698.8013627
16/7/2014,0.02,698.8017509
17/7/2014,0.02,698.8021391
18/7/2014,0.02,698.8025274
21/7/2014,0.03,698.8031097
22/7/2014,0.03,698.803692
23/7/2014,0.03,698.8042744
24/7/2014,0.03,698.8048567
25/7/2014,0.03,698.8054391
28/7/2014,0.04,698.8062155
29/7/2014,0.02,698.8066037
30/7/2014,0.04,698.8073802
31/7/2014,0.03,698.8079625
1/8/2014,0.03,698.8085449
4/8/2014,0.04,698.8093213
5/8/2014,0.03,698.8099037
6/8/2014,0.03,698.810486
7/8/2014,0.03,698.8110683
8/8/2014,0.03,698.8116507
11/8/2014,0.04,698.8124271
12/8/2014,0.03,698.8130095
13/8/2014,0.04,698.8137859
14/8/2014,0.04,698.8145624
15/8/2014,0.03,698.8151447
18/8/2014,0.03,698.8157271
19/8/2014,0.03,698.8163094
20/8/2014,0.04,698.8170859
21/8/2014,0.02,698.8174741
22/8/2014,0.03,698.8180565
25/8/2014,0.04,698.8188329
26/8/2014,0.03,698.8194153
27/8/2014,0.04,698.8201918
28/8/2014,0.03,698.8207741
29/8/2014,0.03,698.8213565
2/9/2014,0.03,698.8219388
3/9/2014,0.03,698.8225212
4/9/2014,0.03,698.8231035
5/9/2014,0.03,698.8236859
8/9/2014,0.02,698.8240741
9/9/2014,0.02,698.8244623
10/9/2014,0.02,698.8248506
11/9/2014,0.02,698.8252388
12/9/2014,0.02,698.825627
15/9/2014,0.02,698.8260153
16/9/2014,0.02,698.8264035
17/9/2014,0.02,698.8267918
18/9/2014,0.02,698.82718
19/9/2014,0.02,698.8275682
22/9/2014,0.01,698.8277624
23/9/2014,0.01,698.8279565
24/9/2014,0.02,698.8283447
25/9/2014,0.01,698.8285388
26/9/2014,0.01,698.8287329
29/9/2014,0.02,698.8291212
30/9/2014,0.02,698.8295094
1/10/2014,0.02,698.8298977
2/10/2014,0.01,698.8300918
3/10/2014,0.01,698.8302859
6/10/2014,0.02,698.8306741
7/10/2014,0.02,698.8310624
8/10/2014,0.01,698.8312565
9/10/2014,0.01,698.8314506
10/10/2014,0.01,698.8316447
14/10/2014,0.02,698.832033
15/10/2014,0.02,698.8324212
16/10/2014,0.03,698.8330036
17/10/2014,0.02,698.8333918
20/10/2014,0.02,698.8337801
21/10/2014,0.02,698.8341683
22/10/2014,0.02,698.8345565
23/10/2014,0.01,698.8347507
24/10/2014,0.01,698.8349448
27/10/2014,0.02,698.835333
28/10/2014,0.02,698.8357213
29/10/2014,0.03,698.8363036
30/10/2014,0.01,698.8364978
31/10/2014,0.01,698.8366919
3/11/2014,0.02,698.8370801
4/11/2014,0.03,698.8376625
5/11/2014,0.03,698.8382448
6/11/2014,0.03,698.8388272
7/11/2014,0.03,698.8394096
10/11/2014,0.02,698.8397978
12/11/2014,0.02,698.8401861
13/11/2014,0.02,698.8405743
14/11/2014,0.02,698.8409626
17/11/2014,0.03,698.8415449
18/11/2014,0.02,698.8419332
19/11/2014,0.01,698.8421273
20/11/2014,0.02,698.8425155
21/11/2014,0.01,698.8427097
24/11/2014,0.02,698.8430979
25/11/2014,0.02,698.8434861
26/11/2014,0.02,698.8438744
28/11/2014,0.02,698.8442626
1/12/2014,0.03,698.844845
2/12/2014,0.03,698.8454274
3/12/2014,0.01,698.8456215
4/12/2014,0.02,698.8460098
5/12/2014,0.02,698.846398
8/12/2014,0.03,698.8469804
9/12/2014,0.04,698.8477569
10/12/2014,0.03,698.8483392
11/12/2014,0.03,698.8489216
12/12/2014,0.02,698.8493099
15/12/2014,0.04,698.8500864
16/12/2014,0.03,698.8506687
17/12/2014,0.03,698.8512511
18/12/2014,0.04,698.8520276
19/12/2014,0.04,698.8528041
22/12/2014,0.05,698.8537747
23/12/2014,0.03,698.8543571
24/12/2014,0.01,698.8545513
26/12/2014,0.01,698.8547454
29/12/2014,0.03,698.8553278
30/12/2014,0.03,698.8559101
31/12/2014,0.04,698.8566866
2/1/2015,0.02,698.8570749
5/1/2015,0.03,698.8576573
6/1/2015,0.03,698.8582397
7/1/2015,0.03,698.858822
8/1/2015,0.03,698.8594044
9/1/2015,0.02,698.8597927
12/1/2015,0.03,698.8603751
13/1/2015,0.03,698.8609574
14/1/2015,0.04,698.861734
15/1/2015,0.03,698.8623163
16/1/2015,0.03,698.8628987
20/1/2015,0.03,698.8634811
21/1/2015,0.03,698.8640635
22/1/2015,0.03,698.8646459
23/1/2015,0.02,698.8650341
26/1/2015,0.03,698.8656165
27/1/2015,0.02,698.8660048
28/1/2015,0.02,698.8663931
29/1/2015,0.03,698.8669754
30/1/2015,0.02,698.8673637
2/2/2015,0.02,698.867752
3/2/2015,0.02,698.8681402
4/2/2015,0.01,698.8683343
5/2/2015,0.02,698.8687226
6/2/2015,0.02,698.8691109
9/2/2015,0.01,698.869305
10/2/2015,0.01,698.8694991
11/2/2015,0.01,698.8696933
12/2/2015,0.02,698.8700815
13/2/2015,0.01,698.8702757
17/2/2015,0.02,698.8706639
18/2/2015,0.02,698.8710522
19/2/2015,0.02,698.8714404
20/2/2015,0.02,698.8718287
23/2/2015,0.02,698.872217
24/2/2015,0.02,698.8726052
25/2/2015,0.02,698.8729935
26/2/2015,0.03,698.8735759
27/2/2015,0.02,698.8739641
2/3/2015,0.02,698.8743524
3/3/2015,0.02,698.8747407
4/3/2015,0.01,698.8749348
5/3/2015,0.02,698.8753231
6/3/2015,0.01,698.8755172
9/3/2015,0.02,698.8759055
10/3/2015,0.02,698.8762937
11/3/2015,0.03,698.8768761
12/3/2015,0.03,698.8774585
13/3/2015,0.03,698.8780409
16/3/2015,0.05,698.8790116
17/3/2015,0.05,698.8799822
